identificador,rango,titulo,fecha_publicacion,derogada,url
BOE-A-1966-21116,Decreto,"Decreto 3158/1966, de 23 de diciembre, por el que se aprueba el Reglamento General que determina la cuantía de las prestaciones económicas del Régimen General de la Seguridad Social y condiciones para el derecho a las mismas.",19661230,no,https://www.boe.es/buscar/act.php?id=BOE-A-1966-21116
BOE-A-1967-1189,Orden,Orden de 18 de enero de 1967 por la que se establecen normas para la aplicación y desarrollo de la prestación de Vejez en el Régimen General de la Seguridad Social.,19670126,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-1189
BOE-A-1967-2876,Orden,Orden de 13 de febrero de 1967 por la que se establecen normas para la aplicación y desarrollo de las prestaciones de muerte y supervivencia del Régimen General de la Seguridad Social.,19670223,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-2876
BOE-A-1967-3470,Acuerdo Internacional,Instrumento de ratificación del Convenio para evitar la doble imposición en materia de impuestos sobre la renta y sobre el patrimonio entre el Estado Español y la Confederación Suiza.,19670303,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-3470
BOE-A-1967-6804,Decreto,"Decreto 713/1967, de 1 de abril, por el que se autoriza la constitución del Colegio de Ingenieros Navales.",19670405,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-6804
BOE-A-1967-5592,Ley,"Ley 17/1967, de 8 de abril, por la que se actualizan las normas vigentes sobre estupefacientes y adaptándolas a lo establecido en el convenio de 1961 de las Naciones Unidas.",19670411,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-5592
BOE-A-1967-5595,Ley,"Ley 20/1967, de 8 de abril, sobre extensión de las aguas jurisdiccionales españolas a doce millas, a efectos de pesca.",19670411,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-5595
BOE-A-1967-5590,Ley,"Ley 15/1967, de 8 de abril, sobre compilación del Derecho civil de Aragón.",19670411,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-5590
BOE-A-1967-7131,Decreto,"Decreto 744/1967, de 13 de abril, por el que se aprueba el texto refundido del Estatuto de la Profesión Periodística.",19670415,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-7131
BOE-A-1967-7578,Decreto,"Decreto 984/1967, de 20 de abril, por el que se aprueba el Reglamento para aplicación de la Ley 60/1962, de 24 de diciembre que regula los auxilios, salvamentos, remolques, hallazgos y extracciones marítimos.",19670517,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-7578
BOE-A-1967-7305,Acuerdo Internacional,Instrumento de ratificación del Tratado de Doble Nacionalidad entre el Estado Español y la República de Honduras.,19670518,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-7305
BOE-A-1967-11492,Decreto,"Decreto 1506/1967, de 30 de junio, por el que se aprueba el Reglamento de las Bolsas de Comercio.",19670715,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-11492
BOE-A-1967-15321,Decreto,"Decreto 2177/1967, de 22 de julio, por el que se aprueba el Reglamento sobre Cobertura de Riesgos Nucleares.",19670918,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-15321
BOE-A-1967-16485,Decreto,"Decreto 2484/1967, de 21 de septiembre, por el que se aprueba el texto del Código Alimentario Español.",19671017,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-16485
BOE-A-1967-16640,Orden,Orden de 22 de septiembre de 1967 por la que se crea la Central de Observación.,19671017,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-16640
BOE-A-1967-19566,Orden,Orden de 13 de octubre de 1967 por la que se establecen normas para la aplicación y desarrollo de la prestación por incapacidad laboral transitoria en el Régimen general de la Seguridad Social.,19671104,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-19566
BOE-A-1967-19938,Decreto,"Decreto 2661/1967, de 19 de octubre, por el que se aprueban las Ordenanzas a las que han de someterse las plantaciones forestales en cuanto a la distancia que han de respetar con las fincas colindantes.",19671104,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-19938
BOE-A-1967-19695,Decreto,"Decreto 2766/1967, de 16 de noviembre, por el que se dictan normas sobre prestaciones de asistencia sanitaria y ordenación de los servicios médicos en el Régimen General de la Seguridad Social.",19671128,no,https://www.boe.es/buscar/act.php?id=BOE-A-1967-19695
BOE-A-1968-21,Acuerdo Internacional,"Instrumento de ratificación del Convenio entre España y la República de Austria para evitar la doble imposición en materia de Impuestos sobre la Renta y el Patrimonio, de 20 de diciembre de 1966.",19680106,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-21
BOE-A-1968-444,Ley,"Ley 9/1968, de 5 de abril, sobre secretos oficiales.",19680406,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-444
BOE-A-1968-542,Orden,Orden de 2 de mayo de 1968 por la que se aprueba el modelo de documento administrativo de formalización de contratos de obras.,19680510,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-542
BOE-A-1968-883,Ley,"Ley 31/1968, de 27 de julio, por la que se establece el régimen de incompatibilidades y limitaciones de los Presidentes, Consejeros y altos cargos ejecutivos de la Banca privada.",19680729,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-883
BOE-A-1968-909,Ley,"Ley 57/1968, de 27 de julio, sobre percibo de cantidades anticipadas en la construcción y venta de viviendas.",19680729,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-909
BOE-A-1968-963,Orden,Orden de 19 de julio de 1968 por la que se dictan normas sobre clasificación de los establecimientos hoteleros.,19680807,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-963
BOE-A-1968-1060,Decreto,"Decreto 2114/1968, de 24 de julio, por el que se aprueba el Reglamento para la aplicación de la Ley sobre Viviendas de Protección Oficial, texto refundido aprobado por Decretos 2131/1963, de 24 de julio, y 3964/1964, de 3 de diciembre.",19680907,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-1060
BOE-A-1968-1100,Decreto,"Decreto 2248/1968, de 20 de septiembre, sobre Asociaciones de Estudiantes.",19680923,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-1100
BOE-A-1968-1316,Orden,"Orden de 9 de noviembre de 1968 por la que se aprueban las normas para la constitución, funcionamiento y registro de las Asociaciones de Estudiantes.",19681112,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-1316
BOE-A-1968-1409,Acuerdo Internacional,Convenio número 100 de la O.I.T. relativo a la igualdad de remuneración entre la mano de obra masculina y la mano de obra femenina por un trabajo de igual valor.,19681204,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-1409
BOE-A-1968-1411,Acuerdo Internacional,Convenio número 111 de la O.I.T. relativo a la discriminación en materia de empleo y ocupación.,19681204,no,https://www.boe.es/buscar/act.php?id=BOE-A-1968-1411
BOE-A-1969-38,Decreto,"Decreto 3186/1968, de 26 de diciembre, por el que se organiza el Servicio Central de Suministros de Material Mobiliario y de Oficina y se regulan las Juntas de Compras de los Ministerios civiles.",19690113,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-38
BOE-A-1969-151,Acuerdo Internacional,"Tratado sobre los principios que deben regir las actividades de los Estados en la exploración y utilización del espacio ultraterrestre, incluso la Luna y otros cuerpos celestes.",19690204,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-151
BOE-A-1969-168,Acuerdo Internacional,Instrumento de Ratificación del Convenio de doble nacionalidad entre España y la República Dominicana.,19690208,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-168
BOE-A-1969-221,Decreto,"Decreto 148/1969, de 13 de febrero, por el que se regulan las denominaciones de los graduados en Escuelas Técnicas y las especialidades a cursar en las Escuelas de Arquitectura e Ingeniería Técnica.",19690214,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-221
BOE-A-1969-263,Decreto,"Decreto 242/1969, de 20 de febrero, por el que se desarrollan las disposiciones de la Ley 9/1968, de 5 de abril sobre Secretos Oficiales.",19690224,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-263
BOE-A-1969-359,Decreto,"Decreto 437/1969, de 27 de febrero, por el que se aprueba el Reglamento Orgánico del Estatuto del Ministerio Fiscal.",19690325,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-359
BOE-A-1969-477,Acuerdo Internacional,"Instrumento de Ratificación del Convenio Internacional para la Conservación del Atún del Atlántico, firmado en Río de Janeiro el día 14 de mayo de 1966.",19690422,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-477
BOE-A-1969-532,Decreto,"Decreto 702/1969, de 26 de abril, por el que se desarrolla lo establecido en la Ley 31/1968, de 27 de julio, sobre régimen de incompatibilidades de Altos Cargos de la Banca y determinación de límites en concesión de créditos.",19690429,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-532
BOE-A-1969-575,Orden,Orden de 15 de abril de 1969 por la que se establecen normas para la aplicación y desarrollo de las prestaciones por invalidez en el Régimen General de la Seguridad Social.,19690508,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-575
BOE-A-1969-617,Orden,"Orden de 22 de mayo de 1969 por la que se regula la organización y funcionamiento del Registro Oficial de Altos Cargos de la Banca, creado por Decreto 702/1969, de 26 de abril.",19690523,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-617
BOE-A-1969-622,Orden,"Orden de 20 de mayo de 1969 por la que se aprueba la adaptación de las ordenanzas técnicas y normas constructivas, aprobadas por Ordenes de 12 de julio de 1955 y 22 de febrero de 1968 al texto refundido y revisado de la Legislación de Viviendas de Protección Oficial y su Reglamento.",19690523,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-622
BOE-A-1969-643,Decreto,"Decreto 914/1969, de 8 de mayo, de creación del Archivo General de la Administración Civil.",19690526,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-643
BOE-A-1969-689,Resolución,Resolución por la que se aprueban los Estatutos del Colegio Nacional Sindical de Administradores de Fincas.,19690603,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-689
BOE-A-1969-774,Decreto,"Decreto 1256/1969, de 6 de junio, por el que se aprueba el Reglamento de Pastos, Hierbas y Rastrojeras.",19690625,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-774
BOE-A-1969-797,Ley,"Ley 59/1969, de 30 de junio, de ordenación marisquera.",19690701,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-797
BOE-A-1969-817,Decreto,"Decreto 1347/1969, de 26 de junio, por el que se reglamenta la opción de nacionalidad prevista en el Tratado sobre retrocesión del territorio de Ifni.",19690703,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-817
BOE-A-1969-915,Ley,"Ley 62/1969, de 22 de julio, por la que se provee lo concerniente a la sucesión en la Jefatura del Estado.",19690723,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-915
BOE-A-1969-1112,Acuerdo Internacional,"Instrumento de ratificación del Convenio del Consejo Internacional para la Exploración del Mar, firmado el día 12 de septiembre de 1964.",19690922,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-1112
BOE-A-1969-1129,Decreto,"Decreto 2055/1969, de 25 de septiembre, por el que se regula el ejercicio de actividades subacuáticas.",19690927,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-1129
BOE-A-1969-1162,Orden,Orden de 29 de septiembre de 1969 por la que se crea la Medalla de Honor de la Emigración.,19691007,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-1162
BOE-A-1969-1187,Decreto,"Decreto 2346/1969, de 25 de septiembre, por el que se regula el Régimen Especial de la Seguridad Social del Servicio Doméstico.",19691015,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-1187
BOE-A-1969-1252,Decreto,"Decreto 2412/1969, de 16 de octubre, de creación del Parque Nacional de Doñana.",19691027,no,https://www.boe.es/buscar/act.php?id=BOE-A-1969-1252
BOE-A-1970-168,Decreto,"Decreto 314/1970, de 29 de enero, por el que se aprueban los Estatutos de la Real Academia de Ciencias Morales y Políticas.",19700216,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-168
BOE-A-1970-263,Orden,Orden de 18 de febrero de 1970 por la que se aprueban los Estatutos generales del Colegio Oficial de Ingenieros Técnicos Aeronáuticos,19700307,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-263
BOE-A-1970-266,Decreto,"Decreto 569/1970, de 26 de febrero, por el que se aprueba el Reglamento de Montes Vecinales en Mano Común.",19700309,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-266
BOE-A-1970-369,Ley,"Ley 1/1970, de 4 de abril, de caza.",19700406,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-369
BOE-A-1970-527,Orden,"Orden de 4 de mayo de 1970 por la que se modifican las Ordenanzas Provisionales de Viviendas de Protección Oficial, aprobadas por la Orden de 20 de mayo de 1969.",19700509,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-527
BOE-A-1970-541,Orden,Orden de 27 de abril de 1970 por la que se aprueba el Reglamento para la concesión de la Medalla de Honor de la Emigración.,19700513,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-541
BOE-A-1970-738,Ley,"Ley 10/1970, de 4 de julio, por la que se modifica el régimen del Seguro de Crédito a la Exportación.",19700707,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-738
BOE-A-1970-748,Decreto,"Decreto 1867/1970, de 9 de julio, por el que se aprueba el Reglamento General de la Ley 116/1969, de 30 de diciembre, por la que se regula el Régimen Especial de la Seguridad Social de los Trabajadores del Mar.",19700711,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-748
BOE-A-1970-798,Acuerdo Internacional,"Instrumento de Ratificación del Convenio General entre el Gobierno Español y el Gobierno de Portugal sobre Seguridad Social, firmado en Madrid el día 11 de junio de 1969.",19700728,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-798
BOE-A-1970-955,Orden,Orden de 17 de agosto de 1970 sobre el «Reglamento para el reconocimiento de los alojamientos a bordo de buques pesqueros en la parte que afecta a la construcción naval».,19700829,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-955
BOE-A-1970-957,Acuerdo Internacional,"Instrumento de ratificación del Convenio y Protocolo Final entre el Gobierno español y el Gobierno del Consejo Federal Suizo sobre Seguridad Social, firmado en Berna el día 13 de octubre de 1969.",19700901,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-957
BOE-A-1970-1000,Decreto,"Decreto 2530/1970, de 20 de agosto, por el que se regula el régimen especial de la Seguridad Social de los trabajadores por cuenta propia o autónomos.",19700915,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-1000
BOE-A-1970-1066,Orden,Orden de 24 de septiembre de 1970 por la que se dictan normas para aplicación y desarrollo del Régimen Especial de la Seguridad Social de los trabajadores por cuenta propia o autónomos.,19700930,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-1066
BOE-A-1970-1455,Ley,"Ley 39/1970, de 22 de diciembre, sobre reestructuración de los Cuerpos Penitenciarios.",19701231,no,https://www.boe.es/buscar/act.php?id=BOE-A-1970-1455
BOE-A-1971-142,Decreto,"Decreto 3837/1970, de 31 de diciembre, por el que se regula la hipoteca mobiliaria de películas cinematográficas.",19710201,no,https://www.boe.es/buscar/act.php?id=BOE-A-1971-142
BOE-A-1971-218,Decreto,"Decreto 3854/1970, de 31 de diciembre, por el que se aprueba el Pliego de Cláusulas Administrativas Generales para la Contratación de Obras del Estado.",19710216,no,https://www.boe.es/buscar/act.php?id=BOE-A-1971-218
BOE-A-1971-309,Resolución,"Resolución de 24 de febrero de 1971 por la que se dictan normas en relación con la importación de especialidades farmacéuticas de aplicación veterinaria, así como sueros, vacunas y elementos biológicos de diagnóstico de uso en ganadería.",19710305,no,https://www.boe.es/buscar/act.php?id=BOE-A-1971-309
BOE-A-1971-444,Decreto,"Decreto 506/1971, de 25 de marzo, por el que se aprueba el Reglamento para la ejecución de la Ley de Caza de 4 de abril de 1970.",19710330,no,https://www.boe.es/buscar/act.php?id=BOE-A-1971-444
BOE-A-1971-453,Ley,"Ley 5/1971, de 30 de marzo, sobre límites de los aeropuertos.",19710401,no,https://www.boe.es/buscar/act.php?id=BOE-A-1971-453
BOE-A-1971-516,Resolución,"Resolución de la Dirección General de Montes, Caza y Pesca Fluvial por la que se dan normas para la señalización de terrenos sometidos a régimen cinegético especial y de los palomares industriales.",19710417,no,https://www.boe.es/buscar/act.php?id=BOE-A-1971-516
BOE-A-1971-581,Orden,Orden de 23 de abril de 1971 por la que se revisa la escala del Timbre de la Mutualidad Notarial y la materia relativa a sellos de legitimaciones y legalizaciones notariales.,19710504,no,https://www.boe.es/buscar/act.php?id=BOE-A-1971-581
BOE-A-1971-754,Orden,Orden de 9 de junio de 1971 por la que se crea en la Dirección General de Cultura Popular y Espectáculos un Centro Nacional de Documentación Teatral encuadrado en la Subdirección General de Teatro.,19710617,no,https://www.boe.es/buscar/act.php?id=BOE-A-1971-754
